Customer Account Name,Opportunities Opportunity Created Date,Accounts Salesforce Account ID,Opportunity Key Dates Current Stage,Accounts Is Churned? (Yes / No),Customer Account Toast Guid,Opportunities Total Software ARR,Opportunity Line Item Hardware Value
El Toston Puertorrican Food LLC,2022-03-25,0014W00002mri5EQAQ,18. Live,No,771570c2-b330-4126-bfcf-7a42c3b7fcdc,0,532
Nohemi Almusleh Amazon,2022-03-25,0014W00002mri8wQAA,13. Booked - Need Info to Onboard,No,a1f1f856-91a3-4ede-b2ce-f00c9e39f9fa,0,199
"Armcore, Inc",2022-03-25,0014W00002mriAnQAI,13. Booked - Need Info to Onboard,Yes,578e072b-67f6-45bf-8c6f-6defff531f71,0,0
Christine Granger Amazon,2022-03-25,0014W00002mri9fQAA,13. Booked - Need Info to Onboard,No,e622a108-9a9e-4683-b8b3-58885f08fd20,0,1113
Pepper's Jamaican Cuisine,2022-03-25,0014W00002mri8XQAQ,18. Live,No,cf94cae8-1683-4a90-826c-364f6b199bb9,0,1113
LegacyGarden,2022-03-25,0014W00002mrizLQAQ,16. Closed - Onboarded,No,df645357-a04a-4d5f-993e-02549abba29a,0,0
Melanie Leandro Amazon,2022-03-25,0014W00002mrigPQAQ,13. Booked - Need Info to Onboard,No,91db9b13-e742-4890-85c7-9dd6ce747e07,0,1113
Erika Amazon,2022-03-25,0014W00002mri7FQAQ,13. Booked - Need Info to Onboard,No,3c2301ba-515d-4cbc-909d-877213fc9aad,0,1113
Pedro Vera Amazon,2022-03-25,0014W00002mrih8QAA,13. Booked - Need Info to Onboard,No,51f7678b-0ad6-438e-86f0-487454fa6861,0,1113
Michele Fasnacht Amazon,2022-03-25,0014W00002mriSgQAI,13. Booked - Need Info to Onboard,No,cb6ba052-9006-43bb-84a8-98a6a6a4087f,900,532
Roadside bar & grill,2022-03-25,0014W00002mrO5DQAU,13. Booked - Need Info to Onboard,Yes,34cb2dd1-96ff-49c1-a6f6-514ddf4cd70b,0,467
North Vista 300 Bar & Grille,2022-03-25,0014W00002mri7ZQAQ,13. Booked - Need Info to Onboard,No,6978bd27-7c34-4f17-a486-8c29f9fd5af6,0,1113
Peter Chung Amazon,2022-03-25,0014W00002mri8rQAA,13. Booked - Need Info to Onboard,No,39418354-2f2c-4bb9-be28-3a9fd2c62041,0,1113
Meagan Dalton Amazon,2022-03-25,0014W00002mriSqQAI,13. Booked - Need Info to Onboard,No,e783cb70-aa31-4f23-88c1-d77b544b43d8,0,532
Nauti Pirate,2022-03-25,0014W00002mri7AQAQ,16. Closed - Onboarded,No,ac99e170-3a07-4851-b0e5-1ab3964a285a,0,1113
Wright Bites,2022-03-25,0014W00002mrjKTQAY,18. Live,No,a02b4255-2583-4b93-a0e8-9029ab60b162,0,318
RLS FANTASTIC KITCHEN,2022-03-25,0014W00002mrigjQAA,13. Booked - Need Info to Onboard,No,dfda26ed-3cb8-4e94-944c-1dba2a9a9e27,0,1113
Amber Cartwright Amazon 2,2022-03-25,0014W00002mri8DQAQ,13. Booked - Need Info to Onboard,No,540c66f4-a52d-47e0-bf4c-6cd134501062,900,1248
Ellen & Candra's Daylight Donuts,2022-03-25,0014W00002mrjZ8QAI,18. Live,No,8d53c698-f00b-4b75-9c83-17c855967988,0,318
Da Bar,2022-03-25,0014W00002mri9VQAQ,18. Live,No,d033151c-2688-4335-9ea3-0c7c118c3b02,0,1113
Russell B. Robinson Amazon,2022-03-25,0014W00002mri6RQAQ,13. Booked - Need Info to Onboard,No,961c1c31-8011-49f8-9e8c-ae41bc90a2d4,0,1113
La Mesa Lispa,2022-03-25,0014W00002mri6gQAA,13. Booked - Need Info to Onboard,No,d22d2c03-2875-4beb-8e97-b929648c4373,0,1113
RPM Inc Amazon 2,2022-03-25,0014W00002mri7tQAA,13. Booked - Need Info to Onboard,No,56fcdfbb-12c5-46a5-9ea7-40ad39e7cb3b,900,1248
Jaime Bowman Amazon,2022-03-25,0014W00002mri4VQAQ,13. Booked - Need Info to Onboard,No,61c192e7-a31a-4c3a-9889-7318c21310ef,0,1113
Christine Granger Amazon,2022-03-25,0014W00002mriAdQAI,13. Booked - Need Info to Onboard,No,8a30d102-7d0a-4506-9e3f-f2aa52b67551,0,1113
Charles A. Thompson Amazon,2022-03-25,0014W00002mri6qQAA,13. Booked - Need Info to Onboard,No,53f80495-72d2-422c-b88a-2824f162cfe6,0,1113
Corey Mausolf Amazon,2022-03-25,0014W00002mri8cQAA,13. Booked - Need Info to Onboard,No,8b478343-75b4-4bad-8502-2596c27bd9ea,0,1113
Saroeum Path Amazon,2022-03-25,0014W00002mriATQAY,13. Booked - Need Info to Onboard,No,d44bf6e6-2606-4778-a22a-6230eb16d0c0,0,1113
Just Wangin It,2022-03-25,0014W00002mri9QQAQ,13. Booked - Need Info to Onboard,Yes,b163cca3-bcc1-4b1c-8bc5-96497e29e132,0,0
Lan Ramen Duojia Xiao Amazon,2022-03-25,0014W00002mrifqQAA,13. Booked - Need Info to Onboard,No,25670d36-cc41-4058-aca5-f60343a5c9d3,0,1113
Backwoods Axe Throwing,2022-03-25,0014W00002mri8hQAA,16. Closed - Onboarded,No,a6eb9690-7442-4f74-9611-ea1f408cbe4c,0,1113
Cristonfer Cruz Amazon,2022-03-25,0014W00002mri4zQAA,13. Booked - Need Info to Onboard,No,5b698b6e-f306-45a0-8ea5-984bccfccd6e,900,449
Derek Van Mol Amazon,2022-03-25,0014W00002mrih3QAA,13. Booked - Need Info to Onboard,No,f2600986-ca03-4176-93aa-1b8ab98b5b5a,0,1113
Casa De Dios,2022-03-25,0014W00002mri4fQAA,13. Booked - Need Info to Onboard,No,713debc6-d582-4173-818d-5430a04de14c,0,698.02
Carlo Barahona Amazon,2022-03-25,0014W00002mri54QAA,13. Booked - Need Info to Onboard,No,f63519c5-bb60-4aff-9473-ed1b8eb457ed,0,1396
Gorée Cuisine Africane Restaurant Amazon,2022-03-25,0014W00002mri8IQAQ,13. Booked - Need Info to Onboard,No,4f937e04-82c9-4314-b1d1-f20433a1bc50,0,199
Kate Stinson Amazon,2022-03-25,0014W00002mri5TQAQ,13. Booked - Need Info to Onboard,No,82581319-0ec8-4f14-a078-9d1c6648b11d,0,698
Pathways Employment,2022-03-25,0014W00002mriA9QAI,13. Booked - Need Info to Onboard,Yes,5bc39ee7-fe7d-489d-84b9-8fcb2c7f08de,0,1113
Vickie Lootens Amazon,2022-03-25,0014W00002mri6CQAQ,13. Booked - Need Info to Onboard,No,7bd48e38-a7c1-4db5-8ba8-f62f8da2e1e1,0,1113
Travis Gere Amazon,2022-03-25,0014W00002mri8SQAQ,13. Booked - Need Info to Onboard,No,7d5c0100-656f-4acc-bea0-86f6b7efbbe2,0,1113
Kathryn Mckennon Amazon 2,2022-03-25,0014W00002mri9aQAA,13. Booked - Need Info to Onboard,No,85c859eb-f80b-45db-818e-1318823043fa,0,1113
Bacchus Bar and Bistro Amazon,2022-03-25,0014W00002mriA4QAI,13. Booked - Need Info to Onboard,No,a89063c4-4cc5-4af7-b403-2469b965c48f,0,1113
Nolens Restaurant,2022-03-25,0014W00002mriiGQAQ,13. Booked - Need Info to Onboard,Yes,53882e7e-e4dc-4f0a-af8a-33511a421132,0,0
Seahorse Eats & Drinks,2022-03-25,0014W00002mri4LQAQ,18. Live,No,2b73eabf-d624-40c3-9c07-13e08e5a39d7,0,1113
Crystal E. Rankin Amazon,2022-03-25,0014W00002mriT0QAI,13. Booked - Need Info to Onboard,No,b18eb259-8310-4abc-b865-d17e0aa0eded,900,532
Haig Didizian Amazon,2022-03-25,0014W00002mri6HQAQ,13. Booked - Need Info to Onboard,No,dd060404-5054-4636-97c0-cfa8b620562e,0,1113
Benitha Blakely Amazon,2022-03-25,0014W00002mri96QAA,13. Booked - Need Info to Onboard,No,c0c8e71f-a06b-4edc-96f1-d89d6e1b18ef,0,1113
Mable Mae's Kitchen,2022-03-25,0014W00002W7visQAB,17. Closed - On hold by Billing,Yes,5b1018cc-b660-48c4-8001-c36cc399c806,0,318
Edward Riley Amazon,2022-03-25,0014W00002mri6lQAA,13. Booked - Need Info to Onboard,No,1f6c7aaf-86da-4e8e-b159-4365020e5cc3,0,1113
Donovan Barton 2 Amazon,2022-03-25,0014W00002mri7UQAQ,13. Booked - Need Info to Onboard,No,cc6fc575-f5a4-4725-bb65-5ab533189766,900,599
Zella Robinson Amazon,2022-03-25,0014W00002mri3wQAA,13. Booked - Need Info to Onboard,No,9e7ef8a8-3930-45b2-ab3e-f94770010ea8,0,532
Super Taco,2022-03-25,0014W00002mrQwKQAU,13. Booked - Need Info to Onboard,No,db52242a-38fe-4e6b-9adc-6f0191d1a483,0,0
Raju Deep Amazon,2022-03-25,0014W00002mri6bQAA,13. Booked - Need Info to Onboard,No,8f3d8808-a075-407a-9740-4ffebe441f54,0,1113
Island Taste Caribbean Grill,2022-03-24,0014W00002mrgmfQAA,18. Live,No,a953a21a-d149-45f8-8bec-0c8b2d4548c9,0,735
The Crow Bar,2022-03-24,0014W00002mrg6AQAQ,18. Live,No,d9d7b9b7-7727-4797-8c8b-34bf2aae523b,828,1117
Smoke Boss Soul & BBQ,2022-03-24,0014W00002mrhAmQAI,18. Live,No,9addce63-7f59-43ea-b6d5-bfe02f7fa560,0,318
Del rancho chicken,2022-03-24,0014W00002mrZVXQA2,13. Booked - Need Info to Onboard,Yes,61d20a82-f3ee-48d3-a2df-dc1f83049f0f,0,667
Fruit Me,2022-03-24,0014W00002mrh8WQAQ,16. Closed - Onboarded,No,dbbb9c91-43d7-49b0-aace-97adee2fac4a,0,199
MAPOW Thai Sushi Restaurant,2022-03-24,0013c00001uNdTNAA0,18. Live,No,5eae18f5-6d78-40f1-8b08-ac01d3be9bc3,0,616
Evies Luau,2022-03-24,0014W00002mrhuQQAQ,18. Live,No,7d663ade-4bcd-409d-b9ab-b5e3c95a57d7,300,866
VFW  Post 7239 Acushnet,2022-03-24,0014W00002mrh7JQAQ,16. Closed - Onboarded,No,82ce3dab-987a-4efa-b4e3-d01ff9c83ee3,0,1235
El Taco Feo LLC,2022-03-24,0014W00002mrZcAQAU,18. Live,No,50742c2d-e498-4b9d-b947-220bbf4929f4,0,199
CHARM THAI BISTRO,2022-03-24,0014W00002mrhFwQAI,18. Live,No,0fb6b04c-060f-4152-8c88-35abfd59b294,0,149
Kolvin's Kitchen,2022-03-24,0014W00002mrbCIQAY,18. Live,No,cce3015f-7b5f-4053-8fa4-983d7969829c,0,199
Porkys Ribs and Shakes,2022-03-24,0014W00002mrhIRQAY,18. Live,No,b097800d-6650-42a5-9edf-d727b8f6a79d,300,1336
PorkSlapBBQ,2022-03-23,0014W00002mreguQAA,13. Booked - Need Info to Onboard,Yes,16fe9522-0147-44e5-8af2-6cd8bd6a0459,600,856
Warrior Deli,2022-03-23,0014W00002mrc2JQAQ,13. Booked - Need Info to Onboard,Yes,a35b2f0c-8b2a-4b4d-8bef-061e3ee0579c,0,1113
Paula Rivadeneira Amazon,2022-03-23,0014W00002mrc4KQAQ,13. Booked - Need Info to Onboard,No,b0d7669f-8424-4dd1-bd8f-301402716130,0,1113
Driftless Harvest,2022-03-23,0014W00002mrc4jQAA,18. Live,Yes,c0c0b33d-9278-4558-998e-b5a22a34868e,0,0
Kali Harris Amazon,2022-03-23,0014W00002mrc4PQAQ,13. Booked - Need Info to Onboard,No,1241acc0-2694-4402-8cd1-88d3be46c22a,0,1113
Pan Pizza and Wings LLC Amazon,2022-03-23,0014W00002mrc3bQAA,13. Booked - Need Info to Onboard,No,f0faa756-e2f6-4a15-8f6c-e0c1ef35f2c4,0,1113
Sabot Hondureno,2022-03-23,0014W00002mrc4AQAQ,18. Live,No,f1f091d2-fa02-4b8e-825a-374c96d0ebfa,0,1113
Public Coffee Co.,2022-03-23,0014W00002mrO0bQAE,18. Live,No,539f9109-7027-4728-bd4f-bc8da88b8081,900,1406
Kali Harris (2) Amazon,2022-03-23,0014W00002mrc4ZQAQ,13. Booked - Need Info to Onboard,No,3472834f-a5d7-48c8-ab5e-46ab261efb20,0,532
Luke Greer Amazon,2022-03-23,0014W00002mrc2nQAA,13. Booked - Need Info to Onboard,No,935ae105-0a82-4c04-a217-b195d32b0523,0,1113
Philip Digregorio Amazon,2022-03-23,0014W00002mrc40QAA,13. Booked - Need Info to Onboard,No,12d58dea-58bd-4a2d-8ee7-c19f70e5f4f3,0,532
Zen Boba,2022-03-23,0014W00002mrc9UQAQ,13. Booked - Need Info to Onboard,Yes,f3d45e63-8857-4e42-98ba-a101d5e754b0,0,0
Diem Diem Amazon,2022-03-23,0014W00002mrc32QAA,13. Booked - Need Info to Onboard,No,6a203b81-bf46-4624-be2d-3da2a2b1c2c6,0,1113
Buba Cafe LLC,2022-03-23,0014W00002mrc7TQAQ,18. Live,No,27ba5da8-1f2d-465e-b2f3-4fc5f645b108,0,0
Derek Van Mol Amazon,2022-03-23,0014W00002mrc45QAA,13. Booked - Need Info to Onboard,No,01faf1b9-f88d-43e5-855b-9a78b1bdf91b,0,698.02
Stampede's Shot Gun Cafe,2022-03-23,0014W00002mrc3WQAQ,18. Live,No,ef002e1d-9fbe-408d-9fe5-7b4d3f7c1d74,0,1113
Bread and Butter Bistro,2022-03-23,0014W00002W7smkQAB,18. Live,No,c043ce1b-9c4f-4b49-bdc5-f194671a6a71,0,199
NotCha Mama's By Cakes By The Pound LLC,2022-03-23,0014W00002mrfHmQAI,13. Booked - Need Info to Onboard,Yes,a976c9e3-43a8-4f18-bd0d-ff6534ff8c9f,900,1206
Gerardo Lorenzo Valencia Amazon,2022-03-23,0014W00002mrc2dQAA,13. Booked - Need Info to Onboard,Yes,ee35f22c-a41d-4329-b8ff-6b2b985dac69,0,1113
Stephanie Gomez Amazon,2022-03-23,0014W00002mrc3HQAQ,13. Booked - Need Info to Onboard,No,b1ce03ea-f42c-496c-a029-332be12a69a1,0,697.5
Southern Soul Food Now,2022-03-23,0014W00002mrc2YQAQ,18. Live,No,85a20fdd-abec-4096-adbb-fbcd001956b6,0,1113
Shipwrecked,2022-03-23,0014W00002mrc2iQAA,18. Live,No,8d15c6c9-5ff1-4104-a813-83882165653e,0,1113
Marianne Ritchey Amazon,2022-03-23,0014W00002mrc4FQAQ,13. Booked - Need Info to Onboard,No,3e659481-41b3-4d4b-805c-fe9fb4459999,900,698
Soles Food,2022-03-23,0014W00002mrfk9QAA,16. Closed - Onboarded,Yes,ea670c93-a982-4155-bde1-2af8e8db2ce8,0,0
Bob's Java Jive,2022-03-22,0014W00002mraTsQAI,18. Live,No,be1511ae-acf0-4699-baef-c82f97c43c95,0,119
Rise and Swine,2022-03-22,0014W00002mrazmQAA,18. Live,No,f007a2f9-9171-406c-9928-f00346bdebca,300,1149.6
Latifas Glatt Kosher kitchen LLC,2022-03-22,0014W00002mrbNvQAI,18. Live,No,c378092f-6935-48f2-af31-56dcd278337b,0,318
Pumo Miami,2022-03-22,0014W00002mrbK3QAI,18. Live,No,ab7115ff-fa89-4323-997a-0a4d4543c2b8,0,0
A Taste of the Island,2022-03-22,0014W00002mrasvQAA,18. Live,No,ba8a2fdd-f4a9-4878-80d9-4d451f234fd7,0,467
United Croatian Club of New Brighton,2022-03-22,0014W00002mrb5WQAQ,18. Live,No,1987e148-41c2-49a1-97a2-daa7eba1870b,0,318
The Mill,2022-03-22,0014W00002mrVxyQAE,18. Live,No,ba78116b-d5b1-4189-8767-93a3d8b15942,0,268
MOLTN Cookies,2022-03-22,0014W00002mraU7QAI,18. Live,No,f906a863-917c-4287-950d-3d665f314e5b,0,0
DIAMOND DOUGH & CO,2022-03-22,0014W00002mrbAgQAI,18. Live,No,440142d3-131c-4b1c-9ee2-fc5db33ef3a1,0,0
Sticky Smiles Ice Cream,2022-03-22,0014W00002mrbxdQAA,13. Booked - Need Info to Onboard,Yes,df848ddd-9575-4a5d-aadb-b3a80e23d741,0,119
King and Queens Concessions,2022-03-22,0014W00002mrawxQAA,13. Booked - Need Info to Onboard,Yes,cd09d18c-4b76-42b9-8fcf-2a3f6c431372,300,499
Crist Mar Restaurant,2022-03-22,0014W00002mrbdbQAA,13. Booked - Need Info to Onboard,Yes,faf66559-bf43-4cd1-bc02-0d5d4672cede,0,467
Brazas BBQ Chicken,2022-03-22,0014W00002mrb5gQAA,18. Live,No,f113aed3-eb6a-4095-b10b-1d6ea9a8aeed,0,0
Samos Restaurant,2022-03-21,0014W00002mrZhiQAE,18. Live,No,5f39b05f-4367-42be-94b5-2439a9af187a,1428,1117
Lazy O Chuck Wagon Cafe & Mercantile,2022-03-21,0014W00002mraRNQAY,13. Booked - Need Info to Onboard,Yes,d9cfd848-2369-49cc-9a93-5f45b5ec50d7,0,348
Rusty Halo LLC,2022-03-21,0014W00002mrZgQQAU,13. Booked - Need Info to Onboard,Yes,7e22310c-b62e-4c65-bd69-57271fc628fd,0,318
Brown Bear BBQ,2022-03-21,0014W00002mrLh7QAE,18. Live,No,def88136-1472-49d5-892e-924080d85186,0,467
DNA SNOWCONES,2022-03-21,0014W00002mrZKFQA2,13. Booked - Need Info to Onboard,Yes,8d2af9c5-6354-4502-a0c7-14d6f5503634,0,318
KJUN LLC,2022-03-21,0014W00002mrYtPQAU,18. Live,No,39d0cc9b-3148-4686-a0bc-84053fa917da,0,149
Tutti Fruity,2022-03-21,0014W00002mraGFQAY,18. Live,No,1d9e92b1-46dc-4555-857c-53860e25c0ea,0,0
Nia'Mya's Sugar Factory,2022-03-20,0014W00002mrYVtQAM,18. Live,No,9b06bfc2-8884-4f70-b1db-0cd4739f8902,0,199
"Cookies, Cakes, and Jews",2022-03-20,0014W00002mrYUhQAM,18. Live,No,a7f15176-0c0c-4490-abd8-899e90923ce6,0,0
Boomer's BBQ,2022-03-20,0014W00002mrYqaQAE,13. Booked - Need Info to Onboard,Yes,af7945cb-b9b7-4de4-88b5-8bb01f7c839d,0,199
Rockin 'Ritos,2022-03-19,0014W00002mrYD8QAM,13. Booked - Need Info to Onboard,Yes,94e31f4f-bf2e-4ba1-8ca9-9f7f72d18d62,0,268
Akiwa Sushi,2022-03-18,0014W00002mrWJBQA2,18. Live,No,8d58f704-4bec-4b32-a824-6945fbeb9fb1,0,459.84
Elveras Cafe,2022-03-18,0014W00002mrWOIQA2,18. Live,No,f237e8b8-21af-4d6f-8106-5f6a5b06e7bb,0,467
Ice Dreams and Confections,2022-03-18,0014W00002mrXUZQA2,18. Live,No,cd5a05eb-d8a8-45e8-ab60-47ce70459292,300,817
NorthGate Event Center,2022-03-18,0014W00002mrXb6QAE,18. Live,No,33ad26c8-e18d-4af9-a638-59ceac171ba6,0,0
Three Brothers,2022-03-17,0014W00002mrVxeQAE,13. Booked - Need Info to Onboard,Yes,93bffb00-7094-4472-8221-aed4ed5f6c83,0,0
Smokin Rev and Lady Qs Gourmet Barbeque,2022-03-17,0014W00002mrSoWQAU,18. Live,No,d2f06295-e292-4285-87ee-1fb93a09720a,300,1017
York Manor Swim Club,2022-03-17,0014W00002mrV74QAE,18. Live,No,365bd554-635f-4b28-9d70-09c730db72da,0,467
Pickled Paradise,2022-03-16,0014W00002mrUTuQAM,13. Booked - Need Info to Onboard,Yes,442c1b44-4c57-4820-b481-cf49c4024776,0,0
D&D’s Thru it all grill,2022-03-16,0014W00002mrU1IQAU,18. Live,No,dd23d9b9-4c99-408c-925a-520938d17c16,0,318
The Golf Cabin,2022-03-16,0014W00002mrUb5QAE,18. Live,No,465a3ac7-f637-4eb0-8302-f218f6f204ac,0,1066
Golden Era Catering Company And Grill,2022-03-16,0014W00002mrTKXQA2,13. Booked - Need Info to Onboard,Yes,ff1df4e4-d460-402e-a060-c36bcfa717b7,0,0
Java House Sweet Shop LLC,2022-03-16,0014W00002mrUJGQA2,13. Booked - Need Info to Onboard,Yes,e84a4642-d823-4d1e-80bb-37d3e3f94425,1368,2034
"Bean There, Done That",2022-03-16,0014W00002mrUL7QAM,18. Live,No,0a9ebbcc-614f-42e3-a6e4-c41b8f26249e,0,0
Munchie Life,2022-03-16,0014W00002mrUSSQA2,13. Booked - Need Info to Onboard,Yes,b67f2228-3a82-4c3a-a0b8-6dcdad75127b,0,0
Memas ICO Betty Tousignant,2022-03-16,0014W00002mrUVHQA2,17. Closed - On hold by Billing,Yes,ba1b5b29-c2d8-46ed-8f42-5a68a3fae0ad,0,318
CoffeeMania,2022-03-15,0014W00002mrT3MQAU,18. Live,No,75ae5d45-52a0-49ed-ad84-f752500e7e8b,3000,817.4
Stuft Tators,2022-03-15,0014W00002mrRr9QAE,13. Booked - Need Info to Onboard,No,7d3affa6-141b-4f0c-bc3f-891092017849,300,618
Short and Sweet llc,2022-03-15,0014W00002mrSPKQA2,18. Live,No,8f05fc1d-daa7-4721-a6fb-0d5b093c27af,0,199
Truckuterie,2022-03-15,0014W00002mrSpjQAE,13. Booked - Need Info to Onboard,Yes,64e41c79-dea3-4964-9123-d49273734d97,0,0
Dinny Skipper's Cafe,2022-03-15,0014W00002mrSf2QAE,16. Closed - Onboarded,No,7967569e-1912-4430-a82e-728052762ff2,0,518
Marion's Cafe,2022-03-15,0014W00002mrS84QAE,18. Live,No,ccab139c-97ab-41d8-ad3e-0258b73fe576,0,0
Bs Dough Co,2022-03-15,0014W00002mrSHkQAM,16. Closed - Onboarded,Yes,db7b9a4a-478a-43d5-b794-02451d5f6d5c,0,357.81
Healthy Eats,2022-03-14,0014W00002mrQiuQAE,18. Live,No,b15d3089-6175-43f3-9dd3-6dcf24a458c8,0,149
TAYLOR SPRING FARM,2022-03-14,0014W00002mrPx0QAE,18. Live,No,9e55942b-9dae-40a3-8770-3846d1b33ec4,0,149
The Coffee Box,2022-03-14,0014W00002mrGT2QAM,18. Live,No,15c6c930-0f34-427b-b1a9-3c785e340418,0,399
Ms. Betty's Kitchen,2022-03-14,0014W00002mrRMGQA2,18. Live,No,881d8aee-c483-4213-8801-50cab5e21c99,300,1166
Masitas Grill,2022-03-14,0014W00002mrQNCQA2,13. Booked - Need Info to Onboard,Yes,29bb8d36-acd6-4752-8b15-2936ec72aa5e,0,199
RS Worldquest inc.,2022-03-14,0014W00002mrPqUQAU,13. Booked - Need Info to Onboard,Yes,23f14b90-c048-4d86-b6fa-9509c91f7b9e,0,0
Caribbean Tacos LLC,2022-03-13,0014W00002mrPoEQAU,18. Live,Yes,fdc37fab-4b67-4e79-8a1b-97b212f16d3e,0,0
Mcveytown OIP,2022-03-12,0014W00002mrOo6QAE,18. Live,No,acd535b0-4cae-485f-89a9-d46f69e387dd,2328,1855
DeadProof Pizza Co,2022-03-12,0014W00002mrPLfQAM,18. Live,No,66e15ae0-689d-42be-b9dc-de6431774c4e,0,318
El Sol Restaurant,2022-03-12,0014W00002mrOwUQAU,18. Live,No,29736456-819a-4295-b5e6-bf5d8975416e,0,467
Hype Lounge and Grill,2022-03-12,0014W00002mrPMTQA2,18. Live,No,176143c8-b37e-4b7e-861c-048f245fc052,0,0
Min Silvers Cafe,2022-03-12,0014W00002mrPGbQAM,13. Booked - Need Info to Onboard,Yes,7be8c227-16b3-4e33-a6ec-7037b6806a6c,0,0
Yonkers NY Style Pizzeria,2022-03-12,0014W00002mrPNHQA2,13. Booked - Need Info to Onboard,Yes,68117a3f-cc33-4c4e-b0e5-6548d91b0905,0,318
Macros Made EZ,2022-03-11,0014W00002mrOcPQAU,18. Live,No,6650d799-c05e-4ce7-bce2-b2bd58fd35f6,0,318
Mrs. Dee's LLC,2022-03-11,0014W00002mrO74QAE,18. Live,No,21559e97-2b2a-490f-83c6-6488eaf454cf,0,318
Crepe Nation,2022-03-11,0014W00002mrOOIQA2,16. Closed - Onboarded,Yes,f742d13d-c5d3-4559-9e91-a784d086594d,0,200
Ambition Coffee Mississippi LLC,2022-03-11,0014W00002mrO9yQAE,17. Closed - On hold by Billing,Yes,2ba0e4e2-5da2-44bf-8cfa-8046201929f2,0,318
Smoothsss,2022-03-11,0014W00002mrKTrQAM,13. Booked - Need Info to Onboard,Yes,cba125af-35e3-4b76-ac75-a86ab02f9b76,0,0
East TX Rust BBQ LLC,2022-03-10,0014W00002mrMOYQA2,18. Live,No,54a7e235-7146-4c99-9035-930985a691fe,0,318
Setsunai Noodle Bar,2022-03-10,0013c00001s0Rj1AAE,18. Live,No,8634ded2-ba6e-4c80-915f-bccf250d6869,600,389
R. A. K. E.,2022-03-10,0014W00002mrMAvQAM,16. Closed - Onboarded,No,609b4912-eec3-46de-8df1-7816b9fc827b,600,508
Crave Butler Inc Patrick McDonnell,2022-03-10,0014W00002mrLvYQAU,15. Closed - On hold by Onboarding,Yes,c7053251-77b9-44c2-8c3d-f287c336a9ed,0,0
All flavaz (the hideaway tavern),2022-03-10,0014W00002mrNJyQAM,13. Booked - Need Info to Onboard,Yes,94ba04f6-ff30-4f0f-aabf-de47e1d7a3c5,0,467
Curbside Delights,2022-03-09,0014W00002mrL9wQAE,13. Booked - Need Info to Onboard,Yes,a16483dd-f337-4e3d-806b-8f36e90624ee,0,349
Costello's Creations,2022-03-09,0014W00002mrLqTQAU,16. Closed - Onboarded,Yes,298321cb-a1d9-4ac3-84bd-f4cfdde5e719,0,0
The Chesnut Clan LLC DBA Flame-N-Ray's Southern Vegan Kitchen,2022-03-09,0014W00002mrLo8QAE,18. Live,Yes,78f679a4-739f-4183-b855-7d7b7ddd2081,0,318
Social Smoke,2022-03-09,0014W00002mrJP2QAM,18. Live,No,b6df1e14-2b5e-4dee-9b20-7a7bc8a7c4f1,0,0
Lil Sum Sum,2022-03-09,0014W00002mrLNgQAM,18. Live,No,bc106dd3-fb2d-4edf-a6cd-472a78d0f582,708,1317
The Moondust Lounge,2022-03-09,0014W00002mrKUaQAM,18. Live,No,c5b9b678-c4c5-44d3-83e2-fc09b8477cdc,600,1306
Manhattan's,2022-03-09,0014W00002mrKdIQAU,18. Live,No,e9d3efb4-ef58-422e-89fa-e2517559a790,0,318
Alkaline Vegan Food Swingz,2022-03-09,0014W00002mrJQyQAM,13. Booked - Need Info to Onboard,Yes,1bcc9b24-cbfe-4ba2-8362-0153f50844f4,0,0
Legendary Fries and Things,2022-03-09,0014W00002V2rDiQAJ,18. Live,Yes,3df6da15-c7d0-4af1-81e0-f5bfe390e037,0,318
The Dawn Theater,2022-03-09,0014W00002mrLREQA2,18. Live,No,8b1c55d8-c05f-4b86-b3cf-7af1b1329d13,0,1235
The Hardy House LLC,2022-03-09,0014W00002mrJMSQA2,13. Booked - Need Info to Onboard,Yes,0b559ab2-4919-40fa-93c7-1b187026e433,0,0
cateringbynena,2022-03-08,0014W00002W8b1vQAB,17. Closed - On hold by Billing,Yes,b13f2ccb-dec9-45e1-af89-4357bf8fad0d,0,0
Bar Milli c.o Tim Churchill,2022-03-08,0014W00002mrH7hQAE,18. Live,No,c5efabad-5379-4509-9e45-7a3b1c206ce9,0,1066
Longwood Booster Club Inc.,2022-03-08,0014W00002mrIjyQAE,13. Booked - Need Info to Onboard,Yes,f73e5b17-54c8-422d-9997-ade8aec86c44,0,0
The Salty Chefs,2022-03-08,0014W00002mrH7wQAE,18. Live,No,7553749c-138a-477b-b747-4f49c0ac2851,0,318
Blackberry Corner Tavern,2022-03-08,0014W00002mrH8BQAU,16. Closed - Onboarded,No,96abc305-6571-4877-a860-f026874305b8,5748,2064
The Den Hookah Spot,2022-03-08,0014W00002mrIIYQA2,18. Live,No,e8d7db8b-43d8-4e73-a57c-cd66df6de78d,0,0
Monaghan's Bar and Grill,2022-03-08,0014W00002mrIuNQAU,18. Live,No,a176b992-4950-42f0-863a-b1555d0ec5f0,600,856
Tavern at the Wick,2022-03-08,0014W00002mrH81QAE,16. Closed - Onboarded,Yes,2d05d7e7-4137-4d05-b609-9654d69fdee6,0,0
Bones Brothers Food Truck,2022-03-08,0014W00002mrH86QAE,18. Live,No,d9cdbe27-2f8a-46ff-9e3d-a7e06ed8fb95,0,318
